"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-121.88,36.59,30,1822,505,932,496,2.6894,179500,"<1H OCEAN"
-117.06,33.02,17,2635,389,994,359,5.8966,261500,"<1H OCEAN"
-118.14,33.87,21,6618,1773,4396,1649,3.0989,171400,"<1H OCEAN"
-117.1,32.72,5,1615,387,1094,394,2.2024,137200,"NEAR OCEAN"
-118.87,34.2,26,1924,245,775,244,7.001,286800,"<1H OCEAN"
-120.19,36.61,29,1479,338,1408,322,2.293,57200,"INLAND"
-121.76,37.68,35,1864,357,1189,349,4.2361,177500,"INLAND"
-122.24,38.25,33,213,36,91,33,4.9167,187500,"NEAR BAY"
-119.79,36.3,16,1717,277,903,289,4.3438,93100,"INLAND"
-117.71,33.47,17,2681,454,830,410,5.5507,345700,"<1H OCEAN"
-122.02,37.8,11,6200,907,2286,896,7.6518,359300,"NEAR BAY"
-121.7,37.96,33,2396,452,1391,465,3.2813,151400,"INLAND"
-120.55,36.97,42,1766,344,1084,323,2.3295,74400,"INLAND"
-122.25,37.77,52,2156,458,872,445,3.2685,254200,"NEAR BAY"
-118.95,35.32,29,3480,608,2007,541,3.2738,78700,"INLAND"
-118.15,34.18,46,2230,488,1985,456,2.2328,142100,"<1H OCEAN"
-117.28,34.14,40,2190,496,1214,493,2.3947,81900,"INLAND"
-117.86,33.79,31,3523,922,2660,949,3.1792,146400,"<1H OCEAN"
-119.79,36.73,52,112,28,193,40,1.975,47500,"INLAND"
-118.35,34.25,34,2795,460,1267,443,6.1464,354400,"<1H OCEAN"
-119.71,34.41,31,1034,319,997,308,2.6538,231800,"NEAR OCEAN"
-121.94,37.26,21,3843,716,1850,705,4.6758,264200,"<1H OCEAN"
-122.34,37.59,44,1395,269,736,288,5.6206,386400,"NEAR OCEAN"
-118.19,33.93,44,1613,345,1227,342,3.1667,145700,"<1H OCEAN"
-118.28,33.82,26,4586,1042,3680,1027,4.174,205100,"<1H OCEAN"
-121.96,36.99,23,3209,748,1423,666,2.7375,238000,"NEAR OCEAN"
-117.89,33.88,15,1655,626,1549,582,1.9127,175000,"<1H OCEAN"
-117.15,33.7,2,6305,1265,2489,1152,3.1319,111500,"INLAND"
-117.93,33.84,26,2811,612,1374,566,3.475,282500,"<1H OCEAN"
-122.41,37.66,37,2155,446,1255,428,3.8438,250700,"NEAR OCEAN"
-118.41,33.88,34,540,107,213,104,6.3403,500001,"<1H OCEAN"
-118.58,34.24,26,3239,647,1529,590,3.2426,236900,"<1H OCEAN"
-118.55,34.04,41,1482,239,617,242,8.8619,500001,"<1H OCEAN"
-117.67,34.06,26,1592,429,1182,365,2.4583,110400,"INLAND"
-117.71,33.63,16,2497,500,1357,456,4.5909,241800,"<1H OCEAN"
-121.23,37.95,36,811,168,514,152,2.625,89200,"INLAND"
-118.17,33.86,10,1664,508,1369,493,2.9886,175000,"<1H OCEAN"
-120.59,37.39,16,4717,1119,3589,1017,2.1061,72800,"INLAND"
-118.15,34.03,44,603,207,588,218,2.0536,186400,"<1H OCEAN"
-117.14,32.8,35,1267,212,710,204,2.5368,169600,"NEAR OCEAN"
-118.06,33.98,38,1862,319,975,305,4.7266,177600,"<1H OCEAN"
-121.96,37.29,24,1240,263,690,276,5,283000,"<1H OCEAN"
-118.56,34.37,23,3927,728,1984,707,4.8536,202600,"<1H OCEAN"
-118.1,34.16,46,2863,513,1412,498,5.3272,330200,"INLAND"
-119.23,34.19,16,5297,810,1489,667,6.4522,500001,"NEAR OCEAN"
-117.8,33.72,16,2617,506,1317,511,4.821,201400,"<1H OCEAN"
-122.08,37.35,33,2398,317,832,314,10.3591,500001,"NEAR BAY"
-122.02,37.56,35,1716,312,914,316,5.5737,214500,"NEAR BAY"
-117.07,32.77,34,2245,394,1849,429,3.5446,185500,"NEAR OCEAN"
-122.48,37.76,52,3260,653,1594,632,4.4094,336100,"NEAR BAY"
-122.22,37.81,52,2944,536,1034,521,5.3509,302100,"NEAR BAY"
-117.5,34.04,5,3958,665,2456,666,5.1647,154700,"INLAND"
-118.16,34.01,40,1552,NA,1919,427,2.2596,137500,"<1H OCEAN"
-122.47,37.78,52,2275,412,1166,424,4.0652,421300,"NEAR BAY"
-118.36,34.14,30,1376,317,629,320,3.6823,295200,"<1H OCEAN"
-117.98,33.65,22,3592,527,1598,523,6.5501,294900,"<1H OCEAN"
-117.27,33.02,13,5723,1242,2450,1140,4.7179,376700,"NEAR OCEAN"
-118.21,34.07,52,1770,NA,1848,439,2.4135,167200,"<1H OCEAN"
-120.74,39.9,23,1017,218,387,152,2.2656,88200,"INLAND"
-123.54,39.17,18,2251,510,1032,369,2.2946,101000,"<1H OCEAN"
-122.04,37.58,14,14917,2708,8012,2606,5.6277,269800,"NEAR BAY"
-118.4,34.03,13,6152,1978,3397,1845,3.4058,275000,"<1H OCEAN"
-121.65,39.32,40,812,154,374,142,2.7891,73500,"INLAND"
-118.29,34.04,32,432,182,702,186,2.1471,125000,"<1H OCEAN"
-118.3,33.88,29,850,229,563,204,3.7375,247700,"<1H OCEAN"
-119.12,36.54,30,2747,515,1368,453,2.9828,85200,"INLAND"
-122.3,37.53,40,1833,308,751,306,6,384200,"NEAR OCEAN"
-117.83,33.65,9,638,266,426,234,3.7875,187500,"<1H OCEAN"
-118.56,34.03,34,2095,343,662,299,8.2934,500001,"<1H OCEAN"
-117.95,33.78,9,3553,1035,2017,986,2.9726,133800,"<1H OCEAN"
-122.27,38.68,18,742,142,343,119,3.1563,98400,"INLAND"
-118.03,33.92,35,2108,405,1243,394,3.6731,167000,"<1H OCEAN"
-121.85,36.6,41,3138,717,1890,642,2.4864,140400,"<1H OCEAN"
-117.29,33.06,20,2110,335,1008,325,6.1509,338700,"NEAR OCEAN"
-122.02,37.53,21,4280,673,2216,681,5.7072,242200,"NEAR BAY"
-121.76,38.66,17,5320,984,2866,928,4.1997,133400,"INLAND"
-121.76,37.68,32,1078,207,555,197,3.1856,186900,"INLAND"
-118.12,33.8,35,1835,435,774,418,2.7092,256300,"<1H OCEAN"
-120.37,38.23,13,4401,829,924,383,2.6942,123500,"INLAND"
-118.36,33.87,17,1082,291,598,281,3.9868,281900,"<1H OCEAN"
-117.05,32.61,21,6034,1205,3795,1146,3.2633,129700,"NEAR OCEAN"
-117.66,34.06,24,4043,952,2174,859,2.2244,114900,"INLAND"
-121.89,37.23,16,3574,466,1503,487,8.1988,355900,"<1H OCEAN"
-116.96,32.8,25,3421,803,1681,742,3.369,134400,"<1H OCEAN"
-116.22,33.72,28,826,258,979,245,1.7172,58800,"INLAND"
-117.24,32.81,34,2420,391,917,392,6.5881,394400,"NEAR OCEAN"
-118.51,34.43,15,8510,1258,3733,1233,6.1082,253700,"<1H OCEAN"
-117.1,32.67,22,1690,541,1669,494,2.0213,110600,"NEAR OCEAN"
-119.17,34.27,24,4165,646,2194,658,6.0661,234800,"NEAR OCEAN"
-118.05,33.98,34,2142,390,1305,406,4.0379,172800,"<1H OCEAN"
-122.24,37.85,52,1467,190,496,177,7.2574,352100,"NEAR BAY"
-117.78,33.71,4,974,232,428,203,4.6141,195400,"<1H OCEAN"
-121.85,37.33,19,2228,559,2845,551,2.6,172800,"<1H OCEAN"
-121.92,37.69,13,3742,555,1590,559,7.316,285400,"<1H OCEAN"
-117.14,34.07,3,5542,828,2506,806,5.5875,162000,"INLAND"
-118.34,34.03,49,1295,276,765,265,3.4306,130200,"<1H OCEAN"
-118.21,33.83,38,793,193,601,187,2.8837,176100,"NEAR OCEAN"
-121.3,37.92,28,3308,766,3201,720,1.7694,73900,"INLAND"
-121.79,38.67,17,2875,810,1876,749,1.951,152500,"INLAND"
-119.32,36.33,20,1896,266,674,277,9.0376,239100,"INLAND"
-117.97,33.83,16,2035,564,1118,503,3.2546,187500,"<1H OCEAN"
-118.27,33.77,26,2272,694,2567,595,1.9964,150600,"NEAR OCEAN"
-116.72,34.89,14,4527,875,1640,590,2.8594,81700,"INLAND"
-119.38,36.53,38,1281,NA,1423,293,1.9602,51400,"INLAND"
-121.24,37.79,7,5151,867,2553,805,4.075,195000,"INLAND"
-117.26,32.99,16,2127,512,1532,499,2.7348,231300,"NEAR OCEAN"
-122.04,37.99,32,1504,279,749,267,3.2,134500,"NEAR BAY"
-121.5,38.57,45,858,254,510,200,1.0114,80000,"INLAND"
-117.85,33.86,18,329,72,209,71,4.6806,187500,"<1H OCEAN"
-117.18,32.8,10,3821,631,1605,609,5.5454,217100,"NEAR OCEAN"
-121.88,37.44,20,1351,372,1427,394,4.4712,144000,"<1H OCEAN"
-119.01,35.36,24,1941,484,1277,435,1.056,51600,"INLAND"
-116.69,33.5,13,1187,255,442,179,1.9107,155700,"INLAND"
-118.21,33.97,49,1409,313,1268,317,3.9408,170600,"<1H OCEAN"
-117.41,34.23,17,889,131,439,141,6.1426,155000,"INLAND"
-118.31,34,52,2709,642,1751,613,2.1116,122500,"<1H OCEAN"
-117.21,34.12,32,1677,354,1021,339,3.6853,90900,"INLAND"
-124.1,41.04,26,1633,380,890,370,1.9741,97900,"NEAR OCEAN"
-122.49,37.98,34,1256,178,460,174,6.4271,451700,"NEAR BAY"
-118.38,34.08,25,4625,1307,1739,1191,3.3989,485000,"<1H OCEAN"
-122.17,37.77,31,2424,533,1360,452,1.871,90700,"NEAR BAY"
-117.31,34.51,18,2704,698,1611,597,2.0243,82300,"INLAND"
-118.12,34.18,44,2357,342,891,337,6.3467,352700,"INLAND"
-118.5,34.21,35,1668,332,807,311,4.5125,200300,"<1H OCEAN"
-121.81,38.01,52,1124,245,528,226,2.2639,128500,"INLAND"
-119.33,36.22,9,3748,644,1955,620,4.2011,108100,"INLAND"
-121.01,37.69,20,3275,760,1538,705,2.48,135600,"INLAND"
-120.13,34.63,11,2137,339,916,338,5.5221,394900,"NEAR OCEAN"
-121.51,36.86,36,1019,168,602,169,2.625,210000,"INLAND"
-117.93,33.72,17,4461,585,2095,580,7.6709,319500,"<1H OCEAN"
-122.21,37.38,28,4518,578,1489,559,11.3176,500001,"NEAR OCEAN"
-122.41,37.8,52,3278,775,1279,709,5.4378,500001,"NEAR BAY"
-118.28,33.92,37,1761,409,1309,357,2.1875,175900,"<1H OCEAN"
-119.74,34.44,27,1251,282,503,283,2.8,353000,"NEAR OCEAN"
-118.08,34.14,52,1282,189,431,187,6.1159,470800,"INLAND"
-118.44,34.07,21,730,263,965,224,2.0511,350000,"<1H OCEAN"
-119.86,36.45,19,2439,462,1416,469,2.4474,75600,"INLAND"
-117.99,33.72,17,2801,649,1473,535,4.2875,134800,"<1H OCEAN"
-118.36,33.86,37,1249,218,583,214,5.7422,330700,"<1H OCEAN"
-118.54,34.19,33,2205,453,1242,419,4.1319,203700,"<1H OCEAN"
-118.45,34,39,1909,359,867,345,4.7,334700,"<1H OCEAN"
-118.13,34.69,32,3670,765,1986,673,3.682,108800,"INLAND"
-117.13,32.96,15,2267,292,1180,289,6.712,240200,"<1H OCEAN"
-118.02,33.79,23,6368,1030,3281,1001,6.1142,240400,"<1H OCEAN"
-117.03,32.74,35,1878,454,991,409,2.4345,129700,"NEAR OCEAN"
-121.85,38.43,2,790,135,235,87,5.0862,166500,"INLAND"
-117.08,32.63,30,2504,559,1827,490,2.6146,159400,"NEAR OCEAN"
-122.41,37.8,52,1724,416,1016,395,3.3839,4e+05,"NEAR BAY"
-122.49,37.76,52,1792,305,782,287,4.0391,332700,"NEAR BAY"
-119.03,35.36,41,2551,594,1342,595,1.9671,76800,"INLAND"
-122,37.98,35,1192,201,535,172,4.9219,182000,"INLAND"
-118,33.75,26,1382,387,1977,368,2.7589,137500,"<1H OCEAN"
-122.55,37.98,31,3807,828,1581,795,3.293,337500,"NEAR BAY"
-118.15,33.94,36,1948,341,992,363,4.2594,242400,"<1H OCEAN"
-117.15,32.92,16,2969,514,1594,465,4.5221,168300,"<1H OCEAN"
-122.04,38.25,52,582,131,241,106,2.4,125000,"INLAND"
-118.43,34.18,22,2052,568,1254,572,2.6364,271100,"<1H OCEAN"
-117.71,33.6,8,3329,753,1312,629,3.5521,229800,"<1H OCEAN"
-122.16,38.02,40,1800,290,761,277,5.1265,196100,"NEAR BAY"
-117.83,33.99,14,17527,2751,8380,2676,6.2734,267000,"<1H OCEAN"
-122.4,38.34,33,1408,273,520,212,3.5781,242500,"<1H OCEAN"
-118.94,35.37,33,3372,741,2352,704,2.0643,57600,"INLAND"
-117.28,33.72,11,1161,235,640,210,2.1667,114600,"<1H OCEAN"
-122.19,37.73,45,1528,291,801,287,1.2625,84700,"NEAR BAY"
-118.25,33.93,27,581,135,647,131,3.2917,83100,"<1H OCEAN"
-122.57,37.99,38,5587,996,2466,1027,4.1711,336900,"NEAR BAY"
-118.09,34.1,27,6010,1532,3620,1445,2.7436,201700,"<1H OCEAN"
-118.37,34.08,22,3008,938,1224,816,3.2149,3e+05,"<1H OCEAN"
-118.39,34.08,28,833,230,349,210,3.067,375000,"<1H OCEAN"
-118.13,33.93,38,2040,458,1775,445,3.5227,202400,"<1H OCEAN"
-119.64,36.82,14,4872,656,2085,617,5.6739,173800,"INLAND"
-117.87,34.11,23,4066,819,2105,737,4.6556,199600,"<1H OCEAN"
-118.24,33.9,35,1079,247,1055,243,2.375,93600,"<1H OCEAN"
-118.14,33.77,51,2812,621,1171,566,3.875,342900,"NEAR OCEAN"
-118.36,33.84,22,11016,3170,6664,2838,3.703,361300,"<1H OCEAN"
-118.35,33.91,26,2159,523,1331,520,3.87,264500,"<1H OCEAN"
-122.31,37.53,41,1608,269,676,267,4.6125,361700,"NEAR OCEAN"
-122.64,41.63,19,2722,479,1108,430,3.1062,1e+05,"INLAND"
-121.84,36.94,29,4921,967,2319,823,4.9517,307900,"NEAR OCEAN"
-118.12,33.98,44,932,179,717,180,3.6875,178100,"<1H OCEAN"
-118.25,33.97,38,1231,346,1217,354,1.8661,106600,"<1H OCEAN"
-121.39,38.57,33,2648,357,863,359,8.4016,338700,"INLAND"
-121.37,38.42,18,2643,502,1755,541,3.3281,91200,"INLAND"
-118.22,33.97,43,381,67,259,60,3.0313,166100,"<1H OCEAN"
-122.05,38.56,20,1005,168,457,157,5.679,225000,"INLAND"
-118.35,33.89,25,1769,440,1371,414,3.0833,232700,"<1H OCEAN"
-121.9,38.04,36,1489,331,838,259,1.2024,90200,"INLAND"
-118.19,33.84,24,1228,320,537,273,2.25,192000,"NEAR OCEAN"
-122.34,37.95,44,1675,317,806,311,3.0694,135300,"NEAR BAY"
-119.76,36.77,36,2507,466,1227,474,2.785,72300,"INLAND"
-121.83,39.74,34,3263,604,1290,594,2.575,130300,"INLAND"
-119.81,36.75,52,1827,356,855,353,1.7636,55100,"INLAND"
-122.4,37.6,30,5351,1134,2558,1074,3.5817,369300,"NEAR OCEAN"
-118.22,33.93,30,443,170,903,189,2.1964,125000,"<1H OCEAN"
-120.1,39.37,10,2325,410,1016,373,4.5208,117300,"INLAND"
-117.9,34.1,35,2739,475,1481,483,4.5655,176600,"<1H OCEAN"
-117.87,33.63,9,6163,1004,1912,903,10.8289,500001,"<1H OCEAN"
-120.86,37.52,9,9885,1871,5372,1843,3.4821,127100,"INLAND"
-117.87,33.86,19,2232,448,1149,417,3.1534,324400,"<1H OCEAN"
-117.59,33.44,3,5813,1264,2363,1041,4.3897,341300,"NEAR OCEAN"
-118.2,33.81,43,3013,574,1525,529,4.95,194000,"NEAR OCEAN"
-121.67,39.14,22,2264,390,1056,403,3.6111,112300,"INLAND"
-118,34.14,39,1302,303,800,291,3.2723,166900,"INLAND"
-118.34,34.18,46,1393,301,714,295,2.8125,229900,"<1H OCEAN"
-121.36,38.58,25,3196,406,978,419,8.4699,344000,"INLAND"
-117.06,32.6,33,905,205,989,222,2.7014,108200,"NEAR OCEAN"
-118.25,33.96,43,2015,419,1543,399,1.8672,98100,"<1H OCEAN"
-117.95,33.99,15,3978,692,2418,665,5.0142,269900,"<1H OCEAN"
-117.32,34.02,17,1779,292,1006,293,4.6708,123100,"INLAND"
-122.21,37.49,24,2528,947,2437,861,2.2746,225000,"NEAR BAY"
-117.24,33.77,9,6907,1379,3665,1290,2.8401,104200,"INLAND"
-118.29,33.93,32,1815,488,1715,475,1.7244,111200,"<1H OCEAN"
-118.15,33.95,35,2753,702,1592,614,2.7875,209000,"<1H OCEAN"
-122.05,38.25,39,199,36,101,38,6.2299,105400,"INLAND"
-118.32,34.02,50,1655,256,672,260,4.2554,194300,"<1H OCEAN"
-119.02,35.37,44,2687,620,1521,549,1.7213,61600,"INLAND"
-119.81,36.74,36,607,155,483,146,1.5625,47500,"INLAND"
-117.25,34.14,19,5163,1229,2680,1141,2.2482,114500,"INLAND"
-120.61,37.32,18,5009,826,2497,805,4.25,146300,"INLAND"
-122.74,38.43,11,4670,1007,2430,962,3.0341,142300,"<1H OCEAN"
-119.69,36.74,23,2097,385,911,405,3.5128,121600,"INLAND"
-117.69,33.66,5,4246,689,1933,722,6.9501,225700,"<1H OCEAN"
-121.26,38.13,25,2549,675,2053,648,2.0875,83100,"INLAND"
-121.11,37.47,12,2263,410,913,330,3.5795,145600,"INLAND"
-121.98,37.74,8,2865,389,1376,417,7.9393,399300,"<1H OCEAN"
-119.89,36.7,32,1485,269,867,271,2.5809,78300,"INLAND"
-118.14,34.02,45,1307,283,967,254,2.75,178300,"<1H OCEAN"
-121.97,37.01,21,2073,357,1044,351,4.5682,371600,"NEAR OCEAN"
-122.44,38.34,25,3106,715,1262,665,1.9487,233500,"<1H OCEAN"
-118.33,34.16,37,2381,575,1235,499,3.7941,247800,"<1H OCEAN"
-117.34,34.1,14,11827,2445,6640,2299,2.4878,103800,"INLAND"
-117.71,33.62,22,2520,387,1338,391,5.8898,242800,"<1H OCEAN"
-122.54,37.97,39,4193,762,1833,737,5.6263,352100,"NEAR BAY"
-122.1,37.88,35,3701,528,1511,517,7.2315,367100,"NEAR BAY"
-118.25,33.97,36,1026,294,1316,268,1.7708,102600,"<1H OCEAN"
-117.08,34.96,28,1777,307,721,259,3.6343,79800,"INLAND"
-118.39,34.16,20,4084,1062,1637,987,3.2388,256300,"<1H OCEAN"
-121.92,37.74,8,452,51,140,43,12.5915,432400,"<1H OCEAN"
-122.34,37.93,30,2515,481,1327,428,2.1287,95000,"NEAR BAY"
-117.85,33.79,52,1963,430,1197,415,3.8929,211000,"<1H OCEAN"
-118.36,33.88,44,1362,237,709,247,4.4271,336200,"<1H OCEAN"
-120.95,37.73,12,3609,712,2650,742,2.8565,92700,"INLAND"
-121.96,37.54,14,5106,1207,2738,1108,3.9909,236000,"<1H OCEAN"
-121.63,36.71,19,5015,1013,3251,940,3.9818,152900,"<1H OCEAN"
-117.02,34.03,19,4415,648,1627,619,4.2361,191600,"INLAND"
-118.43,33.83,19,6206,1611,2455,1472,5.145,420200,"NEAR OCEAN"
-120.45,34.63,32,1840,309,828,333,4.5486,172400,"NEAR OCEAN"
-118.47,34.15,43,804,117,267,110,8.2269,500001,"<1H OCEAN"
-122.05,37.97,16,60,10,65,19,6.1359,250000,"NEAR BAY"
-121.59,39.86,14,1527,269,665,261,2.8657,119600,"INLAND"
-117.09,32.99,16,2175,327,1037,326,5.1909,201400,"<1H OCEAN"
-122.16,37.75,46,954,161,429,154,2.925,142900,"NEAR BAY"
-118.33,33.83,5,13038,2679,5272,2523,5.5023,286400,"<1H OCEAN"
-117.22,33.14,5,4576,848,2314,705,5.0123,210400,"NEAR OCEAN"
-122.07,37.37,30,2937,407,1097,407,7.9813,473500,"NEAR BAY"
-121.86,37.27,17,4393,709,2292,692,5.6876,246500,"<1H OCEAN"
-118.45,34.24,11,9053,2193,7096,2038,3.5082,136500,"<1H OCEAN"
-117.85,33.74,19,1248,357,1214,328,2.7059,159800,"<1H OCEAN"
-122.48,37.74,52,2841,517,1372,517,3.9236,335000,"NEAR OCEAN"
-118.03,33.82,17,2178,477,1077,457,3.6815,245300,"<1H OCEAN"
-118.03,33.86,19,1795,328,1014,322,4.535,289300,"<1H OCEAN"
-118.45,34.18,33,2077,486,1021,450,3.6019,225000,"<1H OCEAN"
-122.49,37.79,52,3146,478,1143,455,6.1407,500001,"NEAR BAY"
-117.27,32.84,26,3940,657,1180,600,6.1025,500001,"NEAR OCEAN"
-122.01,38.36,28,1967,315,734,291,4.9583,146200,"INLAND"
-118.47,34.26,34,1300,289,650,291,3.8875,199200,"<1H OCEAN"
-117.24,33.17,4,9998,1874,3925,1672,4.2826,237500,"<1H OCEAN"
-117.66,34.13,17,3229,405,1289,407,6.3842,307100,"INLAND"
-120.2,39.12,15,2146,361,197,76,4.1316,2e+05,"INLAND"
-117.09,33.71,13,1974,426,1276,408,1.972,90500,"INLAND"
-115.56,32.8,28,1672,416,1335,397,1.5987,59400,"INLAND"
-122.04,37.55,23,3170,532,1446,515,4.4357,291700,"NEAR BAY"
-118.07,34.13,27,3787,913,1992,853,3.301,251200,"INLAND"
-116.99,32.7,15,3660,622,2629,612,4.0444,150100,"NEAR OCEAN"
-120.79,38.43,40,1391,246,546,214,3.9107,129800,"INLAND"
-120.86,37.77,28,1208,232,535,232,2.3523,94700,"INLAND"
-121.99,37.33,35,1802,291,841,315,4.8365,313900,"<1H OCEAN"
-118.3,34,52,1420,355,1080,353,1.5179,116100,"<1H OCEAN"
-118.36,34.08,52,1965,480,794,451,3.2824,304800,"<1H OCEAN"
-117.21,32.81,26,2496,407,1062,380,5.5413,302100,"NEAR OCEAN"
-118.21,33.81,43,905,199,764,204,3.3214,162200,"NEAR OCEAN"
-121,37.62,28,1153,420,1043,357,1.0801,75000,"INLAND"
-118.42,34.19,33,3353,790,2318,775,2.2589,269700,"<1H OCEAN"
-118.93,34.36,33,1775,309,1071,296,4.6607,187900,"<1H OCEAN"
-120.95,37.59,43,1561,354,862,332,1.8466,81500,"INLAND"
-117.45,33.91,29,2320,422,1358,415,3.7333,121400,"INLAND"
-120.91,40.08,24,1629,313,641,274,2.2067,69600,"INLAND"
-118.68,34.27,26,1561,212,817,242,5.477,209100,"<1H OCEAN"
-120.67,37.37,18,164,30,104,32,1.6607,87500,"INLAND"
-122.19,37.76,49,1368,282,790,269,1.7056,91400,"NEAR BAY"
-117.69,34.04,5,4459,896,2028,881,4.0096,182600,"INLAND"
-121.25,38.66,26,3670,556,1616,550,5.02,169600,"INLAND"
-122.33,37.94,42,1695,345,719,334,3.9417,139100,"NEAR BAY"
-117.05,32.61,31,4033,715,2585,715,3.5096,139900,"NEAR OCEAN"
-122.43,37.72,52,3351,719,2101,706,3.0107,242000,"NEAR BAY"
-121.21,38.67,19,2987,626,1610,605,3.0533,112100,"INLAND"
-118.33,34.05,45,1707,519,1446,466,2.1736,171300,"<1H OCEAN"
-122.21,37.83,40,4991,674,1616,654,7.5544,411500,"NEAR BAY"
-118.39,34.15,29,3110,650,1212,642,4.2031,394400,"<1H OCEAN"
-117.04,32.98,16,1332,196,640,193,6.0226,192900,"<1H OCEAN"
-118.1,33.81,36,1962,325,786,315,5.62,239600,"<1H OCEAN"
-118.31,34.04,37,2338,686,2376,630,1.767,170300,"<1H OCEAN"
-121.27,37.96,43,1624,448,1805,440,1.425,61300,"INLAND"
-118.93,36.1,19,2988,681,1654,576,2.3792,90000,"INLAND"
-122.23,40.2,17,762,138,322,139,4.2917,128800,"INLAND"
-122.7,38.45,47,904,154,310,144,3.9766,190600,"<1H OCEAN"
-122.31,40.45,25,2596,557,1536,549,2.0221,60400,"INLAND"
-118.31,34.03,52,1902,406,1233,385,2.8295,132200,"<1H OCEAN"
-120.98,37.66,33,1959,342,984,356,4.5208,114200,"INLAND"
-117.31,33.11,7,7974,1703,2904,1550,4.1282,188100,"NEAR OCEAN"
-119.16,34.15,23,3204,644,2295,614,3.9485,196600,"NEAR OCEAN"
-118.27,33.95,40,935,226,818,236,1.8798,101300,"<1H OCEAN"
-120.35,39.34,29,1986,474,337,100,4.0278,95800,"INLAND"
-121.11,38.91,24,2558,423,1149,403,4.0679,190500,"INLAND"
-118.13,34.14,23,5465,1494,2511,1359,3.4531,210900,"<1H OCEAN"
-117.97,33.81,26,4022,1081,2457,1001,2.8042,206300,"<1H OCEAN"
-118.25,33.94,44,1463,312,940,312,2.3333,99800,"<1H OCEAN"
-122.6,38.24,16,2621,416,1247,386,4.8603,198400,"<1H OCEAN"
-117.33,34.17,13,3616,665,2189,620,3.7949,106300,"INLAND"
-122.27,37.85,52,4076,920,1800,815,2.7054,182300,"NEAR BAY"
-118.21,33.88,32,1507,379,1082,350,3.225,138200,"<1H OCEAN"
-118.53,34.44,19,1285,195,650,193,6.0398,217800,"<1H OCEAN"
-122.32,40.71,18,2879,578,1399,586,2.4036,105400,"INLAND"
-121.89,37.23,20,7754,976,3094,941,8.19,361600,"<1H OCEAN"
-122.64,38.23,52,2156,469,1070,467,3.3011,252300,"<1H OCEAN"
-119.2,36.3,19,1427,311,1026,293,2.625,57000,"INLAND"
-117.93,34.12,36,294,67,266,80,3.5385,134400,"INLAND"
-119.78,34.45,9,1830,353,1515,220,4.2109,450000,"NEAR OCEAN"
-117.94,34.08,32,2704,514,1669,497,4.4653,195400,"<1H OCEAN"
-118.21,33.8,45,1160,274,1095,269,2.7308,139000,"NEAR OCEAN"
-117.43,34.12,7,5954,1071,3567,1070,3.2056,134100,"INLAND"
-121.36,38.56,20,1232,332,667,288,1.8288,32500,"INLAND"
-121.33,37.96,42,1619,340,906,339,2.5488,80300,"INLAND"
-117.56,34.12,4,5351,1210,2988,1101,3.7973,181300,"INLAND"
-119.78,36.72,22,354,121,530,115,2.1458,34400,"INLAND"
-116.37,33.19,12,4890,1152,1289,570,2.5795,98700,"INLAND"
-118.62,34.21,26,3234,517,1597,513,6.1074,258600,"<1H OCEAN"
-116.51,34.45,21,8502,2634,2330,991,1.3811,51300,"INLAND"
-117.24,32.83,18,3109,501,949,368,7.4351,445700,"NEAR OCEAN"
-118.36,34.09,38,2158,582,1061,577,2.9643,355300,"<1H OCEAN"
-118.37,34.04,43,1465,278,727,290,4.0781,289400,"<1H OCEAN"
-119.79,36.79,33,3433,785,1806,783,1.9386,67500,"INLAND"
-118,33.94,36,2911,534,1395,486,5.1738,203700,"<1H OCEAN"
-122,38.03,4,2341,408,1235,431,6.0424,165900,"INLAND"
-117.87,34.12,34,1004,220,772,217,3.8571,174500,"<1H OCEAN"
-122.27,37.85,47,1375,307,843,319,1.3785,142300,"NEAR BAY"
-118.04,33.94,31,3808,670,2430,660,4.625,173900,"<1H OCEAN"
-119.02,35.34,35,1650,390,1145,343,1.5357,56500,"INLAND"
-122.41,37.75,52,1892,415,1442,371,4.2891,230000,"NEAR BAY"
-121.86,37,16,8638,1392,3706,1251,5.503,351800,"<1H OCEAN"
-120.87,37.77,9,4838,920,2460,923,3.5959,142700,"INLAND"
-117.23,32.8,22,2981,873,1751,745,2.3482,190600,"NEAR OCEAN"
-118.13,33.81,34,1903,343,928,349,5.395,241900,"<1H OCEAN"
-121.87,36.55,20,10053,1768,3083,1621,5.1506,387500,"NEAR OCEAN"
-118.3,34.01,48,4217,1095,3298,949,1.9152,122300,"<1H OCEAN"
-122.41,37.8,52,4088,946,1906,863,3.6065,433300,"NEAR BAY"
-121.91,36.63,42,817,194,391,193,2.1776,279200,"<1H OCEAN"
-121.87,37.29,18,1892,568,974,553,2.3715,228000,"<1H OCEAN"
-117.06,34.02,24,3912,809,1926,762,2.6875,116300,"INLAND"
-117.38,34.13,23,1326,300,722,263,2.1856,107800,"INLAND"
-117.06,32.59,13,3920,775,2814,760,4.0616,148800,"NEAR OCEAN"
-118.15,34.11,39,2618,582,1314,532,3.5875,309300,"<1H OCEAN"
-117.23,33.78,23,3465,703,2672,607,1.9767,81500,"INLAND"
-118.37,34.23,32,1444,317,1177,311,3.6,164600,"<1H OCEAN"
