"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-118.35,33.84,22,13133,3680,7180,3522,3.5414,354700,"<1H OCEAN"
-117.95,33.75,19,1983,283,1098,275,6.6355,276100,"<1H OCEAN"
-118.62,34.15,26,5661,791,2493,780,7.9814,409900,"<1H OCEAN"
-121.47,39.49,17,1554,242,553,230,3.2174,91800,"INLAND"
-117.09,32.74,42,1986,472,1472,475,2.1757,110100,"NEAR OCEAN"
-120.15,37.69,13,866,252,369,165,2.875,70200,"INLAND"
-118.47,35.72,18,4754,1075,1366,690,2.0694,81200,"INLAND"
-117.72,33.62,19,5777,1261,1711,1225,2.7634,86900,"<1H OCEAN"
-118.06,33.85,16,4851,726,2527,704,6.0142,437400,"<1H OCEAN"
-117.27,34.14,36,3795,676,1742,585,4.1,96400,"INLAND"
-118.25,33.92,46,723,154,411,165,2.0893,96500,"<1H OCEAN"
-117.64,33.48,12,2007,397,1033,373,5.6754,275900,"<1H OCEAN"
-124.16,40.79,46,3042,597,1206,541,2.1135,90600,"NEAR OCEAN"
-121.74,36.92,14,3355,695,1350,697,2.6506,164600,"<1H OCEAN"
-115.57,32.78,25,2007,301,1135,332,5.128,99600,"INLAND"
-118.36,34.07,48,1740,360,748,357,4.7019,411100,"<1H OCEAN"
-122.44,37.73,39,1912,NA,970,406,4.7813,275500,"NEAR BAY"
-121.98,37.34,33,3570,776,1922,761,4.9562,238700,"<1H OCEAN"
-117.83,33.66,4,1011,198,511,198,7.9217,296200,"<1H OCEAN"
-117.13,32.76,22,2623,732,1283,718,2.1563,127100,"NEAR OCEAN"
-118.35,34.04,36,1956,601,1672,546,1.8685,150700,"<1H OCEAN"
-121.32,38.03,16,4045,623,1862,625,4.875,143100,"INLAND"
-117.08,32.7,37,2176,418,1301,375,2.875,98900,"NEAR OCEAN"
-117.11,33.83,14,2715,500,1540,464,3.8036,139600,"INLAND"
-118.51,34.25,24,4338,558,1514,549,8.8612,500001,"<1H OCEAN"
-118.09,34.57,4,9761,1683,4970,1535,4.5266,142900,"INLAND"
-121.27,38.87,16,2094,358,1092,357,4.4769,191400,"INLAND"
-122.47,37.72,46,1453,306,817,310,3,246700,"NEAR OCEAN"
-117.86,33.89,22,4386,593,1915,592,6.6897,289800,"<1H OCEAN"
-117.98,33.76,29,1518,312,1086,317,4.32,196900,"<1H OCEAN"
-117.41,34.1,29,1362,251,776,253,3.1287,102000,"INLAND"
-118.12,34.7,7,4915,885,2833,874,4.3229,130000,"INLAND"
-117.97,33.84,34,874,153,549,153,4.8667,186800,"<1H OCEAN"
-121.92,37.34,35,357,120,377,99,3.0139,204200,"<1H OCEAN"
-119.74,36.73,34,1254,272,1056,279,2.3269,50800,"INLAND"
-121.38,38.55,26,1532,264,781,285,4.6944,130900,"INLAND"
-118.13,34.16,52,1596,314,1024,292,3.6719,227900,"<1H OCEAN"
-114.67,33.92,17,97,24,29,15,1.2656,27500,"INLAND"
-122.01,37.55,34,2791,495,1276,468,4.9167,256300,"NEAR BAY"
-118.12,34.04,35,1064,203,608,201,4.0938,246900,"<1H OCEAN"
-121.92,38.57,10,1320,246,898,228,1.9327,193800,"INLAND"
-119.81,36.78,35,1012,245,633,240,2.0324,55500,"INLAND"
-118.74,37.58,20,3301,779,1085,448,3.7315,159300,"INLAND"
-122.18,37.77,42,1180,257,877,268,2.8125,97300,"NEAR BAY"
-117.63,33.38,12,5744,1054,2104,847,5.1482,500001,"NEAR OCEAN"
-121.96,37.3,20,4228,1006,2334,1007,4.3081,227300,"<1H OCEAN"
-118.01,33.94,35,1323,235,807,247,4.2708,174800,"<1H OCEAN"
-117.69,34.08,14,4136,886,2026,788,3.2344,128200,"INLAND"
-120.99,37.65,44,2848,623,1408,576,2.1487,86600,"INLAND"
-122.02,37.34,28,2488,396,1190,410,5.7881,344700,"<1H OCEAN"
-118.33,33.69,41,2168,357,1171,374,4.7216,311900,"NEAR OCEAN"
-118.27,34.14,29,3768,1211,2320,1030,2.7685,204500,"<1H OCEAN"
-120.61,35.11,11,3733,831,1839,739,3.3062,158500,"<1H OCEAN"
-118.37,34.07,39,2309,526,870,546,3.1677,453400,"<1H OCEAN"
-118.37,33.84,32,1751,328,819,323,6.7105,339000,"<1H OCEAN"
-121,35.94,16,3077,628,1479,536,3.3724,114600,"<1H OCEAN"
-117.23,32.86,15,1703,320,587,282,5.0855,209800,"NEAR OCEAN"
-118.46,34.03,27,1965,631,1042,596,2.75,327300,"<1H OCEAN"
-121.84,37.29,24,3403,656,2829,612,4.775,191900,"<1H OCEAN"
-121.91,39.03,48,1096,218,657,199,2.7841,65800,"INLAND"
-122.7,38.33,26,1887,381,1060,364,3.0078,160400,"<1H OCEAN"
-117.98,35.1,4,923,166,352,135,4.5724,84500,"INLAND"
-117.2,34.04,23,1762,267,1132,279,5.9915,153200,"INLAND"
-118.44,34.18,36,2077,496,1206,528,2.2326,221000,"<1H OCEAN"
-118.36,33.89,34,760,174,723,198,5.3169,227600,"<1H OCEAN"
-118.5,34.27,35,2235,390,1148,416,4.869,221600,"<1H OCEAN"
-117.32,34.06,52,802,160,564,131,2.1591,63500,"INLAND"
-121.89,37.25,26,1741,323,1007,339,4.7069,234800,"<1H OCEAN"
-122.16,37.77,47,1256,NA,570,218,4.375,161900,"NEAR BAY"
-121.99,37.32,20,4461,864,2042,808,4.7083,217700,"<1H OCEAN"
-121.97,37.97,27,1691,289,807,296,6.1168,210500,"INLAND"
-121.97,37.96,28,1433,290,877,313,4.7891,184800,"INLAND"
-118.35,34.1,18,4109,1301,2103,1116,2.325,250000,"<1H OCEAN"
-122.05,36.97,16,3363,611,1603,556,4.2542,294100,"NEAR OCEAN"
-118.19,33.78,29,1170,369,1398,373,2.2543,156300,"NEAR OCEAN"
-118.29,33.91,28,1501,446,1028,418,2.3043,177500,"<1H OCEAN"
-122.12,37.4,32,3514,473,1583,480,10.3894,500001,"NEAR BAY"
-115.69,32.79,18,1564,340,1161,343,2.1792,55200,"INLAND"
-118.37,34.22,17,1787,463,1671,448,3.5521,151500,"<1H OCEAN"
-122.01,38.35,18,4486,723,1600,697,3.8651,189700,"INLAND"
-115.55,32.82,34,1540,316,1013,274,2.5664,67500,"INLAND"
-119.34,35.59,33,3240,654,1809,616,2.3934,71900,"INLAND"
-122.71,38.33,13,4011,936,2064,914,3.6953,157600,"<1H OCEAN"
-117,32.76,31,1989,280,805,301,6.5645,189100,"<1H OCEAN"
-121.94,37.56,15,5674,748,2412,714,8.3996,442900,"<1H OCEAN"
-118.19,34.03,31,525,136,627,145,2.6964,125000,"<1H OCEAN"
-116.46,33.79,10,6960,1487,1130,661,2.1411,136400,"INLAND"
-119.01,36.08,31,1620,366,1154,348,1.8857,55500,"INLAND"
-117.13,32.76,27,2280,695,1235,664,1.9392,142900,"NEAR OCEAN"
-118.08,33.89,35,1071,290,1412,274,3.1917,114900,"<1H OCEAN"
-118.26,33.99,30,1702,443,1966,442,1.5521,97500,"<1H OCEAN"
-121.87,39.75,22,1707,296,822,297,3.6625,126600,"INLAND"
-120.98,39.08,20,4570,906,2125,815,3.0403,148000,"INLAND"
-118.15,33.8,44,1886,399,1167,372,3.1042,219800,"NEAR OCEAN"
-122.19,37.76,26,1293,297,984,303,1.9479,85800,"NEAR BAY"
-122.05,37.37,27,2687,768,1362,725,3.4028,324200,"<1H OCEAN"
-122.26,37.83,51,936,311,517,249,1.2852,150000,"NEAR BAY"
-118.31,33.73,36,1725,295,799,306,5.0874,368500,"NEAR OCEAN"
-117.28,32.84,41,1420,338,640,314,2.9306,360300,"NEAR OCEAN"
-117.91,34.1,28,3694,722,1999,718,3.2813,181100,"<1H OCEAN"
-118.07,33.89,29,1138,217,964,222,4.537,185300,"<1H OCEAN"
-118.45,34.2,18,2729,800,2099,742,2.5842,230800,"<1H OCEAN"
-118.32,34.04,44,1008,223,544,223,2.8654,176800,"<1H OCEAN"
-118.47,34.01,27,1782,471,837,422,3.7727,413000,"<1H OCEAN"
-119.81,34.44,14,961,305,662,286,3.2115,206300,"NEAR OCEAN"
-117.23,32.8,28,3379,918,1849,849,3.0293,241700,"NEAR OCEAN"
-118.29,33.99,39,979,235,857,236,2.5547,108900,"<1H OCEAN"
-120.62,37.36,15,3455,729,2014,659,3.2656,83500,"INLAND"
-118.34,33.94,36,2796,1041,4033,944,2.4886,160700,"<1H OCEAN"
-122.03,38.27,24,3580,735,1959,731,2.7284,118500,"INLAND"
-117.95,34.03,33,1453,326,1609,319,3.7578,155800,"<1H OCEAN"
-122.45,37.66,36,5456,926,2761,916,4.7755,280700,"NEAR OCEAN"
-121.13,37.47,37,1995,448,1559,443,2.1833,92700,"INLAND"
-117.29,34.12,40,2198,612,1517,531,1.0951,65800,"INLAND"
-119.32,36.31,21,2309,424,1047,453,2.9886,87500,"INLAND"
-122.22,37.47,28,5956,1612,3571,1549,3.1864,272800,"NEAR OCEAN"
-121.85,39.77,17,5273,1177,2446,1199,1.9362,89900,"INLAND"
-117.02,32.78,33,3481,708,1726,719,3.3675,158200,"<1H OCEAN"
-117.84,34.12,34,2026,345,1142,332,4.392,187600,"INLAND"
-120.3,38.04,6,1281,245,422,160,3.2875,111300,"INLAND"
-117.25,32.73,39,1688,256,635,272,4.5938,367400,"NEAR OCEAN"
-117.91,33.84,29,1570,482,1849,430,2.6563,162500,"<1H OCEAN"
-117.97,34,28,1983,375,1407,367,3.8319,179000,"<1H OCEAN"
-118.41,33.92,29,1436,401,674,343,3.6389,275000,"<1H OCEAN"
-122.49,37.74,44,1472,275,820,310,5.6826,3e+05,"NEAR OCEAN"
-122.15,37.69,38,1246,221,637,222,3.6625,184600,"NEAR BAY"
-122.25,37.83,52,1279,287,534,291,3.1429,231600,"NEAR BAY"
-121.85,37.41,25,1837,278,1006,271,6.6842,265300,"<1H OCEAN"
-122.15,38.06,10,3008,532,1381,522,5.3661,195800,"NEAR BAY"
-120.59,35.11,20,3098,571,1449,611,3.5744,197800,"<1H OCEAN"
-118.17,34.03,31,1014,252,1064,247,2.4167,125500,"<1H OCEAN"
-120.85,37.51,5,2899,745,1593,633,2.2292,127500,"INLAND"
-121.02,36.24,12,2198,507,1971,502,2.6801,1e+05,"<1H OCEAN"
-117.82,33.64,18,1974,260,808,278,9.8589,500001,"<1H OCEAN"
-120.98,37.67,33,1433,298,824,302,2.7621,109100,"INLAND"
-121.95,37.29,30,3734,813,1834,824,3.4505,260000,"<1H OCEAN"
-121.57,39.48,15,202,54,145,40,0.8252,42500,"INLAND"
-122.25,37.8,42,4120,1065,1715,1015,2.9345,225000,"NEAR BAY"
-121.22,37.8,37,1038,222,521,211,2.125,91900,"INLAND"
-121.37,38.62,43,1077,199,447,182,3.0139,115600,"INLAND"
-122.43,37.75,40,4850,977,1824,952,5.0519,356100,"NEAR BAY"
-118.44,34,41,1562,377,874,368,4.1083,324300,"<1H OCEAN"
-118.01,34.13,38,3374,671,1906,640,4.0729,212300,"INLAND"
-117.14,33.18,11,5546,974,2300,970,3.7109,199800,"<1H OCEAN"
-121.12,38.86,17,3949,717,1683,686,3.3802,216500,"INLAND"
-117.96,33.83,29,1194,176,474,170,6.1001,298900,"<1H OCEAN"
-119.42,36.35,20,1469,303,1031,259,1.6645,48000,"INLAND"
-118.85,34.27,50,187,33,130,35,3.3438,500001,"<1H OCEAN"
-120.65,35.29,29,1785,481,1344,472,1.4492,222900,"NEAR OCEAN"
-118.11,33.91,29,889,166,597,163,4.9609,186700,"<1H OCEAN"
-120.62,35.28,28,3952,592,1469,571,6.3144,328800,"NEAR OCEAN"
-117.13,32.76,29,2568,682,1191,642,2.1094,162500,"NEAR OCEAN"
-118.44,34.22,41,1582,399,1159,378,2.825,168600,"<1H OCEAN"
-122.23,37.82,52,3242,366,1001,352,12.2138,500001,"NEAR BAY"
-122.73,38.44,35,1120,297,659,274,2.3824,145000,"<1H OCEAN"
-117.86,34.08,31,2524,349,1003,343,7.5196,380900,"<1H OCEAN"
-122.66,39.02,16,3715,810,943,510,1.7446,109400,"INLAND"
-118.25,33.9,36,1135,231,614,227,2.5521,113100,"<1H OCEAN"
-122.45,37.77,52,3939,852,1737,797,4.5052,500001,"NEAR BAY"
-122.23,38.05,52,1736,358,638,297,2.5517,147100,"NEAR BAY"
-117.16,34.08,9,5306,993,2630,925,4.51,135800,"INLAND"
-118.23,34.1,41,1353,379,1536,416,2.1687,157000,"<1H OCEAN"
-122.33,38.29,14,3541,499,1577,459,5.3351,269900,"NEAR BAY"
-122.45,37.77,52,2645,626,1275,553,3.35,492900,"NEAR BAY"
-118.25,33.89,34,1367,288,1183,286,2.6812,104100,"<1H OCEAN"
-121.28,37.94,35,2680,634,2188,611,1.9375,56700,"INLAND"
-118.21,34.08,26,2574,807,3163,802,1.9495,173200,"<1H OCEAN"
-117.87,33.6,33,3120,602,1155,553,5.2949,500001,"<1H OCEAN"
-120.06,39.01,19,2967,528,112,48,4.0714,437500,"INLAND"
-118.18,34.02,37,2631,734,3228,701,2.15,132200,"<1H OCEAN"
-120.27,37.12,17,3328,628,1580,619,2.9861,81500,"INLAND"
-121.42,37.76,18,5501,1051,2964,1009,4.1855,162100,"INLAND"
-124.13,40.79,29,2474,453,1130,427,2.8833,83000,"NEAR OCEAN"
-120.45,34.64,27,2696,622,1322,543,3.0352,135400,"NEAR OCEAN"
-120.28,37.9,17,1047,212,530,196,2.1538,153300,"INLAND"
-121.24,38.7,13,3243,488,1585,480,5.7133,166800,"INLAND"
-117.84,33.64,11,6840,1689,6083,1629,2.4132,198300,"<1H OCEAN"
-118.07,33.87,18,3405,556,1945,509,5.7652,299100,"<1H OCEAN"
-118.21,34.17,24,8590,1231,3401,1178,8.1325,472700,"<1H OCEAN"
-117.73,34.07,34,4038,725,2716,759,4.1339,135000,"INLAND"
-122.17,37.75,37,1379,287,835,259,2.4962,91800,"NEAR BAY"
-118.44,34.04,49,32,7,14,7,2.1875,225000,"<1H OCEAN"
-121.87,37.34,52,1170,215,604,207,2.6667,325900,"<1H OCEAN"
-120.85,37.51,15,1131,285,728,281,1.5531,93100,"INLAND"
-118.58,34.19,35,2329,399,966,336,3.8839,224900,"<1H OCEAN"
-118.04,33.83,20,1488,312,972,283,4.055,201900,"<1H OCEAN"
-122.25,37.82,32,3809,1098,1806,1022,2.6429,218500,"NEAR BAY"
-118.46,34.22,39,1500,333,998,309,3.9625,168200,"<1H OCEAN"
-117.76,33.88,9,4838,759,2090,695,6.6536,307800,"<1H OCEAN"
-121.29,37.97,52,1610,480,1025,440,1.2962,110200,"INLAND"
-118.12,34.18,47,2344,513,1537,481,3.4777,230600,"INLAND"
-117.97,34.09,31,2779,639,2259,670,3.4032,143400,"INLAND"
-117.68,35.62,30,2994,741,1481,581,2.1458,52400,"INLAND"
-123.41,40.61,17,769,205,301,126,1.7875,55000,"INLAND"
-120.66,40.41,52,2081,478,1051,419,2.2992,70200,"INLAND"
-121.12,39.03,17,838,161,388,142,3.6563,163500,"INLAND"
-117.22,33.48,5,1585,247,510,181,6.9136,493300,"<1H OCEAN"
-117.33,34.15,28,1473,333,1196,312,1.6993,67800,"INLAND"
-117.08,33.03,10,2296,450,818,405,4.3424,160600,"<1H OCEAN"
-117.16,34.05,23,3215,462,1411,435,6.0701,149900,"INLAND"
-121.57,36.98,14,5231,817,2634,799,4.9702,279800,"INLAND"
-121.86,37.4,21,1386,260,946,257,6.5226,258500,"<1H OCEAN"
-118.1,33.89,36,769,142,498,137,4.7159,182100,"<1H OCEAN"
-119.79,36.78,41,2227,462,1129,415,2.319,59100,"INLAND"
-121.84,37.24,24,7991,1286,4017,1213,5.4741,238800,"<1H OCEAN"
-118.09,33.93,37,1950,356,1183,338,4.1449,175300,"<1H OCEAN"
-118.2,33.85,46,1854,462,1360,429,2.4844,158200,"<1H OCEAN"
-119.99,37.51,14,2878,617,1011,509,1.398,103800,"INLAND"
-121.21,37.79,33,811,185,446,198,1.6724,96900,"INLAND"
-117.88,34.11,30,3082,602,2008,619,4.1411,182700,"<1H OCEAN"
-118.1,33.83,36,1408,250,702,251,4.875,222500,"<1H OCEAN"
-117.91,34.02,22,6269,NA,5587,1251,3.8201,136200,"<1H OCEAN"
-122.87,38.61,23,2676,521,1456,500,3.7361,173700,"<1H OCEAN"
-117.49,34.02,21,3736,738,2021,640,4.4545,142400,"INLAND"
-118.16,33.92,44,1368,277,899,271,3.5938,161300,"<1H OCEAN"
-118,34.14,31,1298,431,1131,425,1.0548,178100,"INLAND"
-118.34,34.09,14,3032,999,1691,841,2.2,210000,"<1H OCEAN"
-121.19,37.93,27,1621,363,909,345,2.1513,99700,"INLAND"
-121.89,37.29,38,1568,351,710,339,2.7042,286600,"<1H OCEAN"
-117.1,32.74,30,1772,500,1389,447,2.3641,94100,"NEAR OCEAN"
-116.39,33.82,15,11115,2257,4122,1653,2.7219,74400,"INLAND"
-117.08,33.12,37,1060,268,823,229,1.8363,145500,"<1H OCEAN"
-117.94,33.93,33,1770,370,1346,366,4.0833,162500,"<1H OCEAN"
-118.22,33.95,36,1679,483,2249,487,2.8167,160400,"<1H OCEAN"
-117.03,33.12,25,3142,446,1286,419,5.4663,248300,"<1H OCEAN"
-121.98,37.28,26,1182,309,620,306,3.3922,269100,"<1H OCEAN"
-122.41,37.66,40,1294,308,1177,301,3.6667,218800,"NEAR OCEAN"
-121.2,37.8,28,3264,576,1512,567,3.7546,135300,"INLAND"
-122.12,37.82,26,2269,317,918,313,6.6657,364500,"NEAR BAY"
-122.71,38.46,36,2175,516,1087,477,3.0444,167200,"<1H OCEAN"
-118.24,34.11,39,1148,348,1161,333,2.2167,176700,"<1H OCEAN"
-122.1,37.36,35,2063,266,676,252,8.5294,500001,"NEAR BAY"
-118.4,33.87,40,1679,372,719,385,6.435,479500,"<1H OCEAN"
-120.79,37.53,20,1417,263,853,263,3.3083,108300,"INLAND"
-119.72,36.75,11,4832,993,2190,888,2.6611,74700,"INLAND"
-117.46,33.93,19,4780,861,3043,766,3.7431,132800,"INLAND"
-118.53,34.38,18,2288,607,2305,597,3.227,136100,"<1H OCEAN"
-117.76,33.86,14,3666,442,1400,433,10.1316,500001,"<1H OCEAN"
-120.61,35.1,14,2919,691,1896,577,2.4003,142100,"<1H OCEAN"
-122,37.06,20,2403,376,1149,369,6.0621,304400,"NEAR OCEAN"
-118.5,34.19,35,2720,490,1158,445,5.0796,228300,"<1H OCEAN"
-117.1,33.15,5,3159,685,1398,581,3.1467,161100,"<1H OCEAN"
-122.33,40.48,26,695,126,319,124,3.2788,101600,"INLAND"
-119.61,36.33,32,1492,284,926,264,3.0139,61500,"INLAND"
-122.21,37.8,48,1321,263,506,252,4.0977,229700,"NEAR BAY"
-121.75,36.93,24,4026,881,2264,863,3.1327,218100,"<1H OCEAN"
-121.86,37.41,16,1489,262,945,263,7.3861,267000,"<1H OCEAN"
-118.31,34.22,27,7714,1132,3199,1100,7.1262,446200,"<1H OCEAN"
-118.14,34.09,28,4164,1127,2934,1014,2.7483,218800,"<1H OCEAN"
-118.33,34.1,30,5293,2446,4123,2127,1.51,187500,"<1H OCEAN"
-121.96,37.27,31,3347,589,1566,597,5.5151,286800,"<1H OCEAN"
-118.47,34.01,41,2704,557,1047,478,4.4211,462900,"<1H OCEAN"
-119.28,36.35,7,3598,701,2080,678,3.1111,72400,"INLAND"
-121.35,38.62,28,4175,796,2032,830,3.4299,164000,"INLAND"
-118.12,33.88,25,1768,559,983,488,2.6184,243800,"<1H OCEAN"
-122.65,38.97,32,1856,472,703,292,1.1912,60000,"INLAND"
-122.3,37.92,32,3943,605,1524,614,6.0677,321600,"NEAR BAY"
-122.27,37.77,52,2388,559,1121,518,3.3269,234500,"NEAR BAY"
-118.37,34.03,43,1350,287,811,307,3.3636,140900,"<1H OCEAN"
-117.36,33.18,39,1546,291,833,308,2.8893,185400,"NEAR OCEAN"
-117.99,33.81,23,3284,795,3257,758,2.4526,182900,"<1H OCEAN"
-117.17,34.05,29,4007,700,1576,696,3.1801,149300,"INLAND"
-122.61,38.09,18,6205,821,2311,756,6.9081,368700,"<1H OCEAN"
-122.38,37.91,18,3507,711,1224,676,5.0524,269800,"NEAR BAY"
-121.96,37.1,20,922,155,361,135,6.3617,331500,"<1H OCEAN"
-119.69,36.83,7,2075,353,1040,362,3.9943,100200,"INLAND"
-118.56,34.22,35,1843,329,1041,317,4.4271,205100,"<1H OCEAN"
-117.97,33.96,30,4873,667,1995,638,7.2472,441900,"<1H OCEAN"
-121.82,39.75,29,7744,1375,3316,1365,3.0253,111400,"INLAND"
-121.62,39.11,5,2320,502,1245,489,3.2465,97200,"INLAND"
-122.69,38.36,6,5496,1374,2502,1189,2.4827,177500,"<1H OCEAN"
-122.22,37.88,20,95,13,31,15,2.4444,475000,"NEAR BAY"
-120.92,37.6,12,4485,805,2445,832,3.7611,123100,"INLAND"
-119.69,36.77,22,2456,496,1720,417,2.6875,60600,"INLAND"
-121.52,38.58,24,938,275,508,253,1.642,32500,"INLAND"
-118.26,34.15,18,2481,756,1763,675,2.8088,247500,"<1H OCEAN"
-118.33,34.11,38,3495,1100,1939,994,2.2148,438300,"<1H OCEAN"
-118.06,33.84,26,6960,1454,4367,1437,4.7953,210900,"<1H OCEAN"
-121.22,38.71,23,1843,273,818,276,4.4695,214700,"INLAND"
-118.48,34.24,32,2621,412,1285,414,6.6537,267600,"<1H OCEAN"
-118.02,34.15,44,2267,426,980,372,3.6,307400,"INLAND"
-118.27,33.92,36,1465,346,1147,324,1.7262,88800,"<1H OCEAN"
-117.08,32.77,25,3911,849,1580,767,2.7778,184100,"NEAR OCEAN"
-118.17,34.02,41,676,216,851,199,2.3077,140600,"<1H OCEAN"
-118.18,33.86,39,2925,732,1702,642,2.375,160800,"<1H OCEAN"
-118.55,34.24,21,5751,1082,2230,1016,4.3458,407500,"<1H OCEAN"
-118.18,33.87,44,2137,461,1126,439,3.4408,172900,"<1H OCEAN"
-118.85,34.2,28,2040,297,848,280,6.7612,323700,"<1H OCEAN"
-118.17,33.77,45,2143,697,1004,594,3.0153,220000,"NEAR OCEAN"
-122.24,37.83,41,2576,406,794,376,5.956,366100,"NEAR BAY"
-118.11,33.91,19,3056,759,1561,740,3.1369,196900,"<1H OCEAN"
-118.4,34.05,34,2113,459,859,432,3.6953,500001,"<1H OCEAN"
-117.16,33.06,16,1988,279,770,252,5.8661,404500,"NEAR OCEAN"
-119.14,36.29,36,788,181,405,180,1.47,61900,"INLAND"
-119.44,36.48,27,1546,415,1704,395,1.1728,41700,"INLAND"
-121.86,37.37,15,8162,2124,8793,2086,3.3306,210300,"<1H OCEAN"
-118.18,34.08,31,1318,311,1164,289,2.9939,135500,"<1H OCEAN"
-122.57,38.03,24,2330,322,911,320,6.5253,387700,"NEAR BAY"
-117.84,33.79,34,2590,603,1658,608,2.378,199600,"<1H OCEAN"
-119.19,34.46,39,2056,381,939,371,6.6257,427600,"<1H OCEAN"
-117.05,32.61,26,1563,286,1145,313,3.8615,139300,"NEAR OCEAN"
-122.07,40.95,14,2721,627,1356,468,3.0299,73200,"INLAND"
-117.06,33.13,12,8742,2114,4854,1957,2.8015,143500,"<1H OCEAN"
-121.42,38.53,36,1581,288,832,291,3.4083,71800,"INLAND"
-117.89,34.11,27,2434,535,1623,498,3.6875,140200,"<1H OCEAN"
-118.17,34.08,39,787,181,731,179,3.2279,158500,"<1H OCEAN"
-118.37,33.88,20,2439,474,1219,497,5.9619,335900,"<1H OCEAN"
-118.38,33.86,24,3124,560,1312,542,6.3021,333800,"<1H OCEAN"
-120.95,37.61,17,4054,654,2034,667,4.6833,142200,"INLAND"
-118.01,34.11,32,1978,536,826,470,2.5114,212200,"INLAND"
-118.97,35.38,42,1185,358,1038,299,0.9951,48000,"INLAND"
-121.29,37.96,52,888,324,630,258,1.2411,112500,"INLAND"
-121.62,36.69,12,512,144,767,149,2.2667,72900,"<1H OCEAN"
-121.42,36.86,41,440,106,389,94,2.6818,225000,"INLAND"
-122.19,37.79,47,1229,243,582,256,2.9514,198100,"NEAR BAY"
-119.16,34.17,17,7982,1603,6437,1596,4.1279,223900,"NEAR OCEAN"
-117.34,33.96,15,6437,1298,2805,1205,4.1883,184500,"INLAND"
-117.15,32.76,37,1921,502,811,472,2.75,175000,"NEAR OCEAN"
-117,32.79,31,3256,726,1595,706,3.4773,155800,"<1H OCEAN"
-121.28,38.7,15,5828,1051,2868,1037,3.7813,143200,"INLAND"
-117.37,33.18,19,1931,509,855,394,2.6979,266700,"NEAR OCEAN"
-117.63,33.63,6,3068,549,985,536,4.2009,238000,"<1H OCEAN"
-121.92,36.62,52,974,190,403,181,4.3281,236500,"NEAR OCEAN"
-117.89,33.9,16,1426,216,652,226,6.5284,288700,"<1H OCEAN"
-121.48,38.58,42,1823,566,761,503,1.245,137500,"INLAND"
-122.49,37.74,48,1186,213,487,207,3.8333,340800,"NEAR OCEAN"
-118.08,33.89,33,2131,435,2045,426,4,145700,"<1H OCEAN"
-117.26,33.06,11,2660,352,1226,366,7.6832,319800,"NEAR OCEAN"
-118.67,34.28,21,4059,598,2133,634,5.6949,235300,"<1H OCEAN"
-117.05,34.04,23,3967,766,1518,698,2.29,111800,"INLAND"
-117.44,33.94,32,2349,452,1479,425,3.9118,114100,"INLAND"
-122.01,37.57,14,16199,2993,8117,2847,5.8322,281800,"NEAR BAY"
-122,37.39,33,2154,405,1655,434,5.7962,229800,"<1H OCEAN"
-122.12,37.29,11,436,70,212,75,8.6196,500001,"<1H OCEAN"
-121.87,37.66,39,522,116,161,102,2.4896,238500,"INLAND"
-120.58,37.36,33,3564,716,2603,696,2.2179,67500,"INLAND"
-118.28,33.97,34,2771,802,2782,715,1.6652,99000,"<1H OCEAN"
-118.26,33.79,42,1162,264,1044,241,3.5488,205600,"<1H OCEAN"
-117.07,32.74,38,1901,392,1099,406,2.7661,113900,"NEAR OCEAN"
-118.09,34.17,36,2875,552,1131,458,4.3083,269300,"INLAND"
-122.23,37.48,33,3108,805,1895,717,3.3015,267700,"NEAR OCEAN"
-119.19,36.14,41,759,140,408,129,3.9,85900,"INLAND"
-117.08,33.11,31,1356,324,1301,331,2.5331,115100,"<1H OCEAN"
-117.22,34.54,8,12526,2495,6133,2324,2.9072,119200,"INLAND"
-117.34,34.08,33,4924,1007,3502,953,3.233,99400,"INLAND"
-117.81,33.67,8,2098,342,908,329,7.7589,342900,"<1H OCEAN"
-121.06,39.03,11,1887,303,775,283,3.8417,187200,"INLAND"
-117.28,33.18,14,676,118,384,126,6.2096,178100,"NEAR OCEAN"
-119.74,36.78,27,4049,947,2254,882,2.2467,70700,"INLAND"
-122.18,37.7,36,2639,533,1209,519,4.0268,205500,"NEAR BAY"
-117.95,34.16,17,7116,1089,3538,1083,6.2654,273800,"INLAND"
-118.46,34.27,28,1865,463,1182,440,2.6193,172300,"<1H OCEAN"
-119.71,36.88,17,2236,315,992,312,6.9405,165200,"INLAND"
-117.32,34.49,7,4584,1051,2049,918,1.6232,93400,"INLAND"
-117.86,33.79,42,1024,191,483,187,4.105,194500,"<1H OCEAN"
-118.64,34.22,25,2762,410,1166,439,6.8643,333700,"<1H OCEAN"
-117.04,32.66,22,3362,630,1471,612,4.1442,303900,"NEAR OCEAN"
-122.21,37.77,52,591,173,353,137,4.0904,80600,"NEAR BAY"
-118.31,34.05,35,2007,571,1513,554,2.1162,229200,"<1H OCEAN"
-120.32,37.91,16,108,18,54,22,4.375,1e+05,"INLAND"
-122.15,37.73,45,3758,819,1573,736,2.8355,245400,"NEAR BAY"
-118.21,33.91,26,2422,632,2601,583,1.7824,110200,"<1H OCEAN"
-118.23,34.22,37,1376,237,618,226,5.9771,431800,"<1H OCEAN"
-120.19,38.42,11,1568,369,82,33,3.125,77500,"INLAND"
