"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-122.48,37.71,43,3850,1018,1497,829,3.5296,4e+05,"NEAR OCEAN"
-122.5,37.75,43,2373,481,1247,454,4.0985,283200,"NEAR OCEAN"
-122.51,37.76,43,2527,619,1332,558,3.0465,274200,"NEAR OCEAN"
-122.5,37.75,46,2298,457,1429,477,4.0217,272400,"NEAR OCEAN"
-122.5,37.74,42,1667,395,1041,387,3.9583,273700,"NEAR OCEAN"
-122.46,37.79,52,2005,359,847,356,4.1029,500001,"NEAR BAY"
-122.46,37.78,52,2165,580,1067,530,2.9293,350000,"NEAR BAY"
-122.46,37.78,52,2594,622,1421,593,3.0265,350000,"NEAR BAY"
-122.47,37.78,52,2635,587,1302,577,3.7292,416700,"NEAR BAY"
-122.48,37.78,44,3371,794,1738,753,3.1653,335300,"NEAR BAY"
-122.48,37.78,52,3047,641,1427,620,3.4883,337200,"NEAR BAY"
-122.48,37.78,52,2666,515,1362,494,4.218,393800,"NEAR BAY"
-122.5,37.77,52,2299,441,1252,415,5.0562,336700,"NEAR BAY"
-122.5,37.79,52,8,1,13,1,15.0001,500001,"NEAR BAY"
-121.28,37.96,28,1942,724,1618,638,0.9365,52500,"INLAND"
-121.3,37.95,9,674,242,575,193,2.2024,45000,"INLAND"
-121.3,37.96,24,1212,366,1202,343,1.7875,76800,"INLAND"
-121.29,37.96,48,1778,541,1237,462,1.3438,103100,"INLAND"
-121.3,37.96,52,1475,238,736,260,3.6591,105100,"INLAND"
-121.28,37.97,47,2348,507,1455,479,1.65,66000,"INLAND"
-121.31,37.94,41,375,108,323,98,1.9531,45000,"INLAND"
-121.32,37.96,46,1832,365,975,373,2.0398,88100,"INLAND"
-121.32,37.96,5,123,21,50,20,2.7656,50000,"INLAND"
-121.35,37.96,21,1343,183,462,193,5.8995,189900,"INLAND"
-121.33,37.97,38,3166,575,1351,561,3.5404,91600,"INLAND"
-121.32,37.97,46,2270,427,1097,453,3.3235,87800,"INLAND"
-121.33,37.96,20,1727,386,730,342,2.5195,92600,"INLAND"
-121.3,37.97,52,2980,537,1128,510,4.061,113600,"INLAND"
-121.3,37.98,47,2373,461,990,444,4.175,98300,"INLAND"
-121.27,37.98,43,2608,516,1322,528,2.5714,70000,"INLAND"
-121.26,37.97,31,1189,295,891,292,2.5536,50500,"INLAND"
-121.26,37.97,41,2398,448,1143,444,3.0352,69800,"INLAND"
-121.26,37.95,44,819,184,677,183,1.725,59300,"INLAND"
-121.25,37.96,26,2205,478,1730,472,2.4866,68300,"INLAND"
-121.24,37.96,29,874,217,788,222,1.9187,57700,"INLAND"
-121.29,37.93,37,2488,578,1854,514,2.551,59100,"INLAND"
-121.29,37.93,24,1438,351,1294,342,2.7829,61800,"INLAND"
-121.28,37.93,23,1491,346,1223,343,2.1591,67800,"INLAND"
-121.28,37.91,31,820,179,576,155,1.69,65900,"INLAND"
-121.22,37.96,31,1484,314,1163,336,2.625,72100,"INLAND"
-121.36,38.01,16,1080,166,507,182,4.5278,166900,"INLAND"
-121.33,38.01,27,1612,234,630,255,5.318,155100,"INLAND"
-121.34,38,32,3877,687,1642,647,4.0444,129200,"INLAND"
-121.32,38.01,20,1903,395,919,359,2.6765,96400,"INLAND"
-121.33,38,14,3731,772,1679,750,3.1369,119600,"INLAND"
-121.33,38.02,37,1964,315,915,335,4.3008,119800,"INLAND"
-121.34,38.03,20,4213,751,2071,714,4.4063,130800,"INLAND"
-121.33,38.04,10,1421,204,657,209,5.1878,153900,"INLAND"
-121.36,38.02,5,2229,543,1010,474,4.1719,206100,"INLAND"
-121.36,38.03,7,3461,859,1518,741,3.5684,78700,"INLAND"
-121.32,38.03,25,2474,513,1947,524,2.5742,98400,"INLAND"
-121.3,38.03,13,1014,200,712,197,3.1471,102800,"INLAND"
-121.3,38.03,10,1409,248,782,222,4.0227,107700,"INLAND"
-121.3,38.02,4,1515,384,491,348,2.8523,87500,"INLAND"
-121.29,38,4,1392,322,1784,309,2.375,124500,"INLAND"
-121.29,38.01,10,69,16,50,20,3.75,120800,"INLAND"
-121.27,38.05,26,378,75,164,65,3.4107,82800,"INLAND"
-121.27,38.02,32,342,58,138,52,2.9821,155000,"INLAND"
-121.2,37.97,39,440,83,270,97,6.0582,157700,"INLAND"
-121.19,38.04,35,703,117,290,107,3.225,177100,"INLAND"
-121.22,37.95,30,1055,211,629,170,2.8676,76900,"INLAND"
-121.26,37.88,42,465,93,256,93,3.1719,158300,"INLAND"
-121.27,37.87,34,1010,206,678,234,2.9531,104000,"INLAND"
-121.29,37.87,29,488,108,308,115,2.6563,103100,"INLAND"
-121.23,38.09,23,633,91,236,83,6.4562,230000,"INLAND"
-121.29,38.14,34,1500,337,674,282,2.515,110800,"INLAND"
-121.29,38.13,31,1008,212,453,195,2.3917,113500,"INLAND"
-121.28,38.14,37,3278,623,1431,575,3.3987,99500,"INLAND"
-121.27,38.14,33,3557,894,2659,894,2.2883,86900,"INLAND"
-121.27,38.13,40,2402,509,1197,486,2.1771,98200,"INLAND"
-121.27,38.12,44,2356,482,1043,443,2.4949,108000,"INLAND"
-121.29,38.12,18,1534,275,741,263,3.9607,132500,"INLAND"
-121.26,38.13,38,1419,411,1226,397,2.2188,68800,"INLAND"
-121.05,37.93,17,2474,480,1649,453,3.275,156500,"INLAND"
-121.11,37.76,22,2606,411,1252,397,4.1833,192100,"INLAND"
-121.16,37.73,7,4956,941,3006,915,3.4426,139000,"INLAND"
-121.22,37.72,34,2123,387,1310,368,2.6368,165600,"INLAND"
-121.22,37.8,28,2608,576,1719,554,2.1186,94400,"INLAND"
-121.21,37.8,31,699,186,460,170,2.7443,94200,"INLAND"
-121.21,37.8,33,1862,429,971,389,2.6053,99200,"INLAND"
-121.2,37.79,36,866,160,502,149,2.4798,101500,"INLAND"
-121.2,37.8,37,311,61,171,54,4.0972,101800,"INLAND"
-121.21,37.81,12,3667,640,2173,652,5.0369,163900,"INLAND"
-121.27,37.79,16,1853,390,1013,362,2.7083,173900,"INLAND"
-121.22,37.8,13,335,89,247,77,1.6111,74100,"INLAND"
-121.23,37.79,21,1922,373,1130,372,4.0815,117900,"INLAND"
-121.31,37.81,36,284,53,130,47,3.1429,179200,"INLAND"
-121.4,37.74,20,2706,477,1236,474,4.15,322400,"INLAND"
-121.42,37.75,33,1999,368,1061,390,3.5242,121400,"INLAND"
-121.42,37.74,38,773,147,320,134,2.825,152500,"INLAND"
-121.43,37.75,42,1207,278,699,279,3.3611,117600,"INLAND"
-121.43,37.74,52,876,170,426,179,3.0865,119800,"INLAND"
-121.44,37.76,5,7264,1285,3670,1146,5.0443,194800,"INLAND"
-121.45,37.75,15,3846,677,2360,635,4.6173,164800,"INLAND"
-121.44,37.75,29,918,159,417,166,4.2768,151300,"INLAND"
-121.42,37.73,2,2682,393,883,271,5.9934,196700,"INLAND"
-121.29,37.72,22,1630,404,4402,358,1.9792,63000,"INLAND"
-120.9,35.69,14,5020,909,2105,796,3.8158,248700,"<1H OCEAN"
-120.72,35.63,31,3476,644,1476,567,3.3472,195200,"<1H OCEAN"
-120.29,35.56,15,4760,871,2459,734,2.811,142100,"<1H OCEAN"
-121.11,35.52,9,6044,1222,2239,972,3.24,264600,"NEAR OCEAN"
-121.14,35.55,13,5383,1070,1880,796,3.8019,271200,"NEAR OCEAN"
-121.12,35.58,16,4109,798,1298,626,3.4799,320800,"NEAR OCEAN"
-120.92,35.4,23,2059,354,636,278,3.6908,278800,"NEAR OCEAN"
-120.83,35.36,28,4323,886,1650,705,2.7266,266800,"NEAR OCEAN"
-120.84,35.31,23,3100,603,1515,609,2.8493,196100,"NEAR OCEAN"
-120.82,35.31,16,3924,699,1325,638,2.5172,293900,"NEAR OCEAN"
-120.66,35.29,39,2163,652,1153,599,2.084,233300,"NEAR OCEAN"
-120.67,35.3,32,4202,986,2309,956,2.2165,231700,"NEAR OCEAN"
-120.68,35.29,37,1354,293,753,290,3.25,225000,"NEAR OCEAN"
-120.7,35.32,46,118,17,6532,13,4.2639,350000,"NEAR OCEAN"
-120.7,35.14,17,5805,1097,1919,932,3.5352,357800,"NEAR OCEAN"
-120.66,35.13,41,2666,751,940,507,1.9653,236100,"<1H OCEAN"
-120.56,35.13,15,5818,924,2324,845,4.4033,267600,"<1H OCEAN"
-120.59,35.11,25,3642,726,1729,673,3.155,205400,"<1H OCEAN"
-120.61,35.12,16,1671,354,935,340,2.5792,163800,"<1H OCEAN"
-120.61,35.12,12,3430,793,1840,720,2.9821,162000,"<1H OCEAN"
-120.66,35.1,19,1583,392,704,269,2.1042,268300,"<1H OCEAN"
-120.52,35.06,11,1317,234,655,243,4.3611,329700,"<1H OCEAN"
-120.47,35.04,29,1315,279,926,249,2.9375,144800,"<1H OCEAN"
-120.69,35.52,26,2758,571,1291,522,2.925,181400,"<1H OCEAN"
-120.68,35.48,15,2608,525,1351,502,2.7798,205800,"<1H OCEAN"
-120.76,35.52,7,9613,1666,4487,1653,3.6667,250600,"<1H OCEAN"
-120.71,35.5,12,3098,453,1433,434,5.2508,292900,"<1H OCEAN"
-122.43,37.7,19,1733,354,959,348,4.7708,281700,"NEAR BAY"
-122.45,37.71,49,2244,442,1948,423,4.7639,251500,"NEAR OCEAN"
-122.46,37.69,35,1983,385,1577,414,4.0833,266700,"NEAR OCEAN"
-122.46,37.7,42,876,216,713,203,3.84,235900,"NEAR OCEAN"
-122.46,37.71,39,2076,482,1738,445,3.1958,232100,"NEAR OCEAN"
-122.49,37.68,35,2405,461,1583,471,5.0659,238000,"NEAR OCEAN"
-122.49,37.69,35,2644,456,1465,430,4.9375,277000,"NEAR OCEAN"
-122.49,37.69,35,2576,443,1273,433,4.7391,272800,"NEAR OCEAN"
-122.47,37.7,47,737,126,370,136,3.775,281300,"NEAR OCEAN"
-122.48,37.69,43,2661,455,1384,456,4.2421,257500,"NEAR OCEAN"
-122.48,37.68,31,3506,653,2296,645,5.5647,268700,"NEAR OCEAN"
-122.47,37.67,20,5689,992,3752,1002,5.5845,304300,"NEAR OCEAN"
-122.46,37.65,21,2751,502,2027,491,5.2573,322900,"NEAR OCEAN"
-122.43,37.66,29,3541,786,2259,770,4.3039,278400,"NEAR OCEAN"
-122.42,37.66,28,3520,672,1746,602,4.9236,273500,"NEAR OCEAN"
-122.42,37.66,36,725,121,335,140,4.125,327600,"NEAR OCEAN"
-122.41,37.66,32,1385,356,1096,353,4.475,246700,"NEAR OCEAN"
-122.41,37.66,34,1075,318,906,294,3.0052,242500,"NEAR OCEAN"
-122.46,37.64,17,3523,669,2150,666,4.5938,251200,"NEAR OCEAN"
-122.53,37.66,25,7778,1493,4674,1451,5.4694,272400,"NEAR OCEAN"
-122.49,37.63,31,1256,328,785,297,3.2446,234600,"NEAR OCEAN"
-122.54,37.62,35,1481,277,747,254,4.4286,262100,"NEAR OCEAN"
-122.43,37.61,21,10252,2595,4790,2428,4.1692,344500,"NEAR OCEAN"
-122.42,37.62,36,1538,256,671,247,4.4091,317900,"NEAR OCEAN"
-122.42,37.63,46,66,11,30,12,2.375,275000,"NEAR OCEAN"
-122.41,37.64,38,1204,268,921,247,4.4464,215400,"NEAR OCEAN"
-122.41,37.61,42,1602,262,705,255,5.7398,336400,"NEAR OCEAN"
-122.41,37.59,40,2401,383,894,356,5.6493,422400,"NEAR OCEAN"
-122.39,37.6,44,2304,384,986,379,4.652,387100,"NEAR OCEAN"
-122.4,37.59,22,2754,477,1163,479,6.2306,500001,"NEAR OCEAN"
-122.39,37.58,36,6026,852,2314,892,7.8997,500001,"NEAR OCEAN"
-122.37,37.58,52,2188,361,917,357,4.4,5e+05,"NEAR OCEAN"
-122.36,37.58,37,3325,734,1468,692,4.0987,434000,"NEAR OCEAN"
-122.37,37.58,43,2506,432,967,428,4.7404,500001,"NEAR OCEAN"
-122.35,37.56,52,1659,191,519,201,14.4219,500001,"NEAR OCEAN"
-122.34,37.55,44,2465,328,843,324,6.9533,500001,"NEAR OCEAN"
-122.31,37.56,52,2351,494,1126,482,3.9688,356900,"NEAR OCEAN"
-122.33,37.55,33,2199,312,827,319,6.1349,500001,"NEAR OCEAN"
-122.35,37.53,27,2169,305,905,319,7.7743,453100,"NEAR OCEAN"
-122.34,37.52,34,3559,560,1747,550,6.6959,411200,"NEAR OCEAN"
-122.29,37.53,41,839,190,419,215,5.012,368200,"NEAR OCEAN"
-122.31,37.54,49,1340,281,660,284,4.163,393800,"NEAR OCEAN"
-122.31,37.54,38,1946,407,975,417,4.0726,385400,"NEAR OCEAN"
-122.3,37.55,35,3675,735,1930,715,3.9833,342800,"NEAR OCEAN"
-122.31,37.56,36,1727,340,952,337,4.7917,316000,"NEAR OCEAN"
-122.26,37.54,16,2118,333,770,318,7.2477,376000,"NEAR BAY"
-122.27,37.55,15,1958,282,811,284,8.1221,483300,"NEAR BAY"
-122.27,37.56,17,3211,847,1553,812,4.9434,292100,"NEAR BAY"
-122.26,37.54,5,1649,388,779,376,6.9635,417300,"NEAR BAY"
-122.31,37.52,24,2328,335,969,354,7.7364,435800,"NEAR OCEAN"
-122.32,37.52,26,4042,591,1611,578,8.4693,419200,"NEAR OCEAN"
-122.27,37.52,35,1051,259,517,234,3.7,339700,"NEAR OCEAN"
-122.29,37.51,35,3040,520,1374,518,6.1004,426400,"NEAR OCEAN"
-122.25,37.5,45,1812,336,752,329,4.95,345000,"NEAR OCEAN"
-122.25,37.49,43,2607,477,1225,461,4.224,349600,"NEAR OCEAN"
-122.26,37.5,44,6983,1131,2818,1115,5.6271,374800,"NEAR OCEAN"
-122.28,37.5,33,6499,998,2694,957,7.4787,431300,"NEAR OCEAN"
-122.24,37.48,45,4126,696,1722,668,4.8966,362100,"NEAR OCEAN"
-122.24,37.48,40,4459,1027,2080,982,3.5322,361900,"NEAR OCEAN"
-122.24,37.48,47,2423,407,1010,407,6.2154,362700,"NEAR OCEAN"
-122.25,37.53,16,4428,664,1677,623,7.6864,422500,"NEAR BAY"
-122.21,37.52,18,2962,945,1639,851,2.7399,87500,"NEAR BAY"
-122.19,37.48,35,7067,1646,5380,1597,4.1776,265300,"NEAR BAY"
-122.21,37.48,20,505,216,326,216,2.9286,237500,"NEAR BAY"
-122.2,37.48,32,640,166,991,160,1.9844,270000,"NEAR BAY"
-122.2,37.48,41,733,155,652,140,5.1654,233600,"NEAR BAY"
-122.2,37.47,37,1053,266,939,267,3.1989,320800,"NEAR BAY"
-122.22,37.47,35,367,113,398,109,2.5,166700,"NEAR OCEAN"
-122.23,37.48,38,1578,399,879,388,2.7969,298400,"NEAR OCEAN"
-122.23,37.45,34,4177,723,1586,660,5.0457,395100,"NEAR OCEAN"
-122.21,37.46,48,2560,322,921,301,10.8758,500001,"NEAR OCEAN"
-122.16,37.47,44,2581,437,1006,414,5.397,341700,"NEAR BAY"
-122.17,37.48,39,2427,401,1178,408,5.9629,352700,"NEAR BAY"
-122.16,37.48,36,2238,479,1949,457,2.3769,157300,"NEAR BAY"
-122.13,37.47,25,1630,353,1546,371,5.0893,173400,"NEAR BAY"
-122.13,37.47,30,1480,294,1126,301,4.983,166700,"NEAR BAY"
-122.15,37.46,42,1995,412,794,374,5.6234,379600,"NEAR BAY"
-122.16,37.45,50,196,41,76,42,7.6129,412500,"NEAR BAY"
-122.16,37.46,32,2663,661,1403,733,4.2667,410200,"NEAR BAY"
-122.17,37.45,35,1025,242,388,232,5.1995,500001,"NEAR BAY"
-122.19,37.45,18,1636,414,853,439,5.1032,464600,"NEAR OCEAN"
-122.21,37.44,35,1140,193,486,199,4.6908,500001,"NEAR OCEAN"
-122.2,37.43,40,2223,412,1050,417,5.2421,444500,"NEAR OCEAN"
-122.21,37.43,33,1606,254,727,271,8.6963,500001,"NEAR OCEAN"
-122.21,37.43,20,975,134,324,146,9.7796,500001,"NEAR OCEAN"
-122.2,37.4,37,1296,194,540,192,8.2782,500001,"NEAR OCEAN"
-122.25,37.45,34,2999,365,927,369,10.2811,500001,"NEAR OCEAN"
-122.24,37.43,36,2410,361,934,377,7.652,500001,"NEAR OCEAN"
-122.25,37.39,33,370,42,153,53,10.6514,500001,"NEAR OCEAN"
-122.46,37.51,23,949,151,399,149,5.6286,411300,"NEAR OCEAN"
-122.49,37.54,15,3456,545,1527,535,6.3256,368000,"NEAR OCEAN"
-122.49,37.5,21,1209,309,801,259,4.5625,5e+05,"NEAR OCEAN"
-122.34,37.46,21,1799,293,576,277,7.439,500001,"NEAR OCEAN"
-122.38,37.34,33,1054,209,400,161,7.7773,456300,"NEAR OCEAN"
-119.75,34.44,28,1080,298,524,251,1.8432,327300,"NEAR OCEAN"
-119.78,34.48,21,2377,322,1007,328,7.9248,500001,"NEAR OCEAN"
-119.73,34.43,35,2703,654,1383,631,4.5278,340400,"NEAR OCEAN"
-119.74,34.44,26,4257,1031,1861,950,3.4047,294500,"NEAR OCEAN"
-119.72,34.43,33,1028,377,753,356,2.3454,243800,"<1H OCEAN"
-119.72,34.44,39,1489,304,700,268,3.8819,289900,"<1H OCEAN"
-119.69,34.43,43,1257,311,671,263,2.875,280600,"<1H OCEAN"
-119.68,34.42,38,1452,354,1139,340,2.707,236800,"<1H OCEAN"
-119.67,34.42,23,1333,393,1369,381,2.5947,232600,"<1H OCEAN"
-119.7,34.42,52,329,109,291,102,1.4722,350000,"<1H OCEAN"
-119.69,34.42,52,302,112,392,114,2.5978,258300,"<1H OCEAN"
-119.72,34.42,49,1610,370,961,351,2.6983,260100,"NEAR OCEAN"
-119.71,34.4,27,3782,771,1742,751,4.0451,395100,"NEAR OCEAN"
-119.7,34.41,19,2086,575,1701,530,2.8042,236100,"NEAR OCEAN"
-119.69,34.38,39,1383,459,677,362,2.25,281300,"NEAR OCEAN"
-119.72,34.41,35,1853,375,878,338,4.9044,335300,"NEAR OCEAN"
-119.74,34.41,30,2365,417,1053,409,5.5959,346200,"NEAR OCEAN"
-119.61,34.45,33,3597,519,1207,479,5.3963,500001,"<1H OCEAN"
-119.52,34.41,20,4489,800,2867,765,4.806,279700,"<1H OCEAN"
-119.52,34.39,23,1414,365,889,345,2.6397,250000,"NEAR OCEAN"
-119.52,34.4,20,1834,477,1305,417,3.2125,251000,"NEAR OCEAN"
-119.51,34.46,28,3506,563,1362,483,6.091,500001,"<1H OCEAN"
-119.55,34.38,17,1951,368,681,350,2.7275,500001,"<1H OCEAN"
-119.59,34.39,35,622,170,278,139,3.6969,335000,"<1H OCEAN"
-120.2,34.63,14,2647,515,1487,488,4.4519,227900,"NEAR OCEAN"
-120.08,34.64,18,2375,429,1048,369,4.2222,375000,"NEAR OCEAN"
-120.08,34.62,11,3478,588,1693,582,4.6554,272300,"NEAR OCEAN"
-120.41,34.86,15,978,187,407,182,4.375,158000,"<1H OCEAN"
-120.43,34.86,17,1932,347,874,312,3.8203,141500,"<1H OCEAN"
-120.33,34.87,24,2590,404,1093,338,3.9375,341200,"<1H OCEAN"
-120.43,34.87,26,1699,272,799,266,3.9871,157700,"<1H OCEAN"
-120.41,34.87,32,1997,317,866,281,5.062,158900,"<1H OCEAN"
-120.41,34.96,16,2299,403,1245,395,4.2125,148300,"<1H OCEAN"
-120.42,34.96,14,2069,343,1240,338,4.5066,149800,"<1H OCEAN"
-120.38,34.96,9,2813,492,1144,490,4.0431,226800,"<1H OCEAN"
-120.44,34.97,26,1705,344,1605,307,3.7589,113700,"<1H OCEAN"
-120.45,34.95,32,1574,447,1772,463,1.8625,90200,"<1H OCEAN"
-120.47,34.94,17,1368,308,642,303,1.8633,109400,"<1H OCEAN"
-120.45,34.94,24,1702,447,1240,417,2.4091,115500,"<1H OCEAN"
-120.48,34.7,26,3069,518,1524,539,4.3162,136400,"NEAR OCEAN"
-120.44,34.64,8,787,126,446,133,4.6023,163400,"NEAR OCEAN"
-120.47,34.65,16,2549,428,1486,432,4.2875,150700,"NEAR OCEAN"
-120.45,34.65,27,2253,382,1197,384,3.3203,134700,"NEAR OCEAN"
-120.45,34.65,25,980,276,896,245,2,87500,"NEAR OCEAN"
-120.45,34.64,17,1226,277,484,224,3.2167,112500,"NEAR OCEAN"
-120.46,34.66,5,2904,702,1302,618,3.0081,135200,"NEAR OCEAN"
-120.48,34.66,4,1897,331,915,336,4.1563,172600,"NEAR OCEAN"
-120.45,34.71,21,1868,268,522,255,6.4678,249300,"NEAR OCEAN"
-120.47,34.7,24,2387,385,1051,382,4.4595,152700,"NEAR OCEAN"
-120.43,34.7,26,2353,389,1420,389,3.87,125800,"NEAR OCEAN"
-120.44,34.68,6,2187,277,697,273,6.2685,307400,"NEAR OCEAN"
-119.85,34.4,14,2307,650,5723,615,2.1652,37500,"NEAR OCEAN"
-119.88,34.43,16,1734,365,962,391,4.4777,282500,"NEAR OCEAN"
-119.88,34.42,22,2367,492,1333,488,3.6304,312200,"NEAR OCEAN"
-119.84,34.44,28,977,162,537,159,4.2404,274300,"NEAR OCEAN"
-119.85,34.44,28,1765,301,1173,297,6.0256,276800,"NEAR OCEAN"
-119.81,34.46,22,3488,452,1479,458,7.1687,384400,"NEAR OCEAN"
-119.89,34.44,25,2786,470,1669,462,5.5184,268300,"NEAR OCEAN"
-119.81,34.44,23,3172,588,1467,559,4.6806,288900,"NEAR OCEAN"
-119.83,34.44,35,796,281,567,257,2.1389,260000,"NEAR OCEAN"
-119.83,34.43,31,798,346,699,301,2.1417,205000,"NEAR OCEAN"
-119.79,34.4,20,3104,415,1061,380,9.6885,500001,"NEAR OCEAN"
-119.8,34.43,27,3143,537,1760,570,4.6957,271500,"NEAR OCEAN"
-121.9,37.36,38,1141,333,1028,291,2.7333,182500,"<1H OCEAN"
-121.93,37.33,44,2142,358,846,375,5.4273,421000,"<1H OCEAN"
-121.94,37.33,34,1809,317,863,302,4.3,330500,"<1H OCEAN"
-121.92,37.33,52,2125,382,930,387,5.2831,299500,"<1H OCEAN"
-121.9,37.33,34,197,44,152,47,4.05,2e+05,"<1H OCEAN"
-121.91,37.33,52,2212,563,1195,532,2.894,209500,"<1H OCEAN"
-121.89,37.33,49,658,318,467,316,0.7068,2e+05,"<1H OCEAN"
-121.88,37.34,40,1547,625,1493,543,1.2887,212500,"<1H OCEAN"
-121.88,37.33,36,1904,689,3561,632,2.0972,187500,"<1H OCEAN"
-121.88,37.36,42,2087,402,1342,423,4.2149,199000,"<1H OCEAN"
-121.88,37.34,44,1267,353,1018,327,2.4196,194400,"<1H OCEAN"
-121.88,37.35,52,1704,418,1336,411,2.8167,183500,"<1H OCEAN"
-121.88,37.34,52,867,232,1264,227,2.6312,302900,"<1H OCEAN"
-121.86,37.34,40,2277,508,1718,434,3.0089,185200,"<1H OCEAN"
-121.89,37.33,42,1279,358,1254,340,2.2583,192500,"<1H OCEAN"
-121.91,37.31,16,2962,898,1555,795,2.5804,216300,"<1H OCEAN"
-121.94,37.31,5,2364,578,1102,502,5.2642,246400,"<1H OCEAN"
-121.92,37.3,36,2088,358,772,347,4.2762,310100,"<1H OCEAN"
-121.91,37.31,46,3052,587,1373,590,4.7287,340000,"<1H OCEAN"
-121.91,37.3,43,828,151,446,145,4.4375,327600,"<1H OCEAN"
-121.89,37.3,52,2071,362,825,364,4.2414,284800,"<1H OCEAN"
-121.92,37.29,34,943,135,378,139,5.1765,344600,"<1H OCEAN"
-121.93,37.27,30,2862,544,1387,542,5.1104,278100,"<1H OCEAN"
-121.91,37.25,31,1944,343,975,334,4.9205,240500,"<1H OCEAN"
-121.91,37.27,30,4412,862,2168,772,5.0062,232000,"<1H OCEAN"
-121.91,37.28,29,5650,817,2098,813,6.4285,337300,"<1H OCEAN"
-121.9,37.27,33,3410,583,1739,588,5.0714,255600,"<1H OCEAN"
-121.9,37.27,28,4538,685,1996,667,5.4609,263600,"<1H OCEAN"
-121.9,37.26,20,4447,661,2062,660,6.8088,283300,"<1H OCEAN"
-121.91,37.26,32,3983,876,1989,794,3.5625,255200,"<1H OCEAN"
-121.88,37.26,13,1893,487,1018,464,3.8047,204700,"<1H OCEAN"
-121.88,37.27,27,2019,335,1020,351,5.8178,267400,"<1H OCEAN"
-121.89,37.27,28,1481,256,688,221,5.2088,240900,"<1H OCEAN"
-121.85,37.33,19,735,158,597,134,4.5208,188100,"<1H OCEAN"
-121.87,37.28,21,3305,749,2459,701,3.9688,249600,"<1H OCEAN"
-121.86,37.29,14,6160,1222,2472,1204,4.1444,178400,"<1H OCEAN"
-121.82,37.29,16,2085,394,1705,391,5.0225,222800,"<1H OCEAN"
-121.81,37.31,15,1898,395,1527,381,4.4792,212500,"<1H OCEAN"
-121.81,37.33,4,5532,778,3651,770,7.2982,343000,"<1H OCEAN"
-121.8,37.34,25,1642,297,1146,279,5.2088,231400,"<1H OCEAN"
-121.77,37.33,9,3160,468,1675,470,7.5443,348400,"<1H OCEAN"
-121.78,37.34,11,3195,410,1774,418,7.0671,378200,"<1H OCEAN"
-121.8,37.3,16,906,149,605,148,4.8173,235600,"<1H OCEAN"
-121.79,37.31,22,2199,361,1270,386,5.1149,235700,"<1H OCEAN"
-121.76,37.29,15,2267,348,1150,327,7.1267,277900,"<1H OCEAN"
-121.84,37.33,28,1535,330,1937,317,4.1146,160100,"<1H OCEAN"
-121.83,37.34,26,1848,339,1952,327,4.087,182500,"<1H OCEAN"
-121.87,37.36,34,938,242,769,226,3.5625,194500,"<1H OCEAN"
-121.86,37.35,43,1536,371,1256,357,2.8,153300,"<1H OCEAN"
-121.85,37.35,29,3515,807,3572,776,2.7562,160100,"<1H OCEAN"
-121.84,37.37,15,3315,1042,2749,1059,2.3199,140100,"<1H OCEAN"
-121.84,37.38,34,762,182,611,193,3.5625,201800,"<1H OCEAN"
-121.85,37.38,12,12980,2568,8190,2515,5.2415,286500,"<1H OCEAN"
-121.83,37.38,15,4430,992,3278,1018,4.5533,209900,"<1H OCEAN"
-121.83,37.37,43,1461,284,800,258,3.2279,182400,"<1H OCEAN"
-121.84,37.37,42,1237,232,900,241,3.8571,187500,"<1H OCEAN"
-121.83,37.35,31,2914,715,3547,645,3.7143,178600,"<1H OCEAN"
-121.82,37.36,33,1624,337,1412,323,4.0385,167600,"<1H OCEAN"
-121.87,37.39,16,2655,487,1862,448,6.057,246800,"<1H OCEAN"
-121.86,37.4,19,4043,764,2196,708,6.1504,268400,"<1H OCEAN"
-121.87,37.39,16,1334,389,1103,415,3.7153,229800,"<1H OCEAN"
-121.88,37.37,14,6016,1404,3258,1316,3.5745,333700,"<1H OCEAN"
-121.86,37.38,15,2052,405,1380,409,5.8686,181100,"<1H OCEAN"
-121.87,37.43,22,3805,596,2118,621,6.2892,254200,"<1H OCEAN"
-121.87,37.42,19,12128,2112,6810,2040,6.4419,264500,"<1H OCEAN"
-121.87,37.41,24,3308,548,1891,544,5.6683,248700,"<1H OCEAN"
-121.88,37.44,17,1621,299,1028,293,5.2722,186900,"<1H OCEAN"
-121.88,37.44,23,1310,267,910,261,5.3994,237900,"<1H OCEAN"
-121.91,37.42,19,1684,387,1224,376,4.1389,174100,"<1H OCEAN"
-121.91,37.44,24,1212,251,799,242,5.0808,212500,"<1H OCEAN"
-121.96,37.43,18,2514,578,2205,545,3.3859,158000,"<1H OCEAN"
-121.96,37.39,20,1032,229,658,238,4.5062,219300,"<1H OCEAN"
-121.93,37.4,34,148,28,132,13,3.375,67500,"<1H OCEAN"
-121.95,37.37,39,446,129,317,127,3.0357,208300,"<1H OCEAN"
-121.99,37.37,27,1797,538,1610,531,4.2422,237500,"<1H OCEAN"
-121.97,37.35,35,1880,370,926,321,4.2273,269900,"<1H OCEAN"
-121.96,37.36,16,5040,1325,3150,1196,4.2837,264500,"<1H OCEAN"
-121.97,37.35,36,815,126,353,122,6.3191,258300,"<1H OCEAN"
-121.97,37.36,36,765,134,306,136,4.575,247600,"<1H OCEAN"
